strain 1,stress 1,strain 2,stress 2,strain 3,stress 3,strain 4,stress 4,strain 5,stress 5
,,11.6512,28.60652621,7.199716667,27.92125049,6.9406,28.31676117,7.273366667,28.5168233
,,11.67346667,28.60883301,7.203316667,27.92125049,6.941516667,28.3145068,7.282383333,28.5168233
,,11.69373333,28.60652621,7.215866667,27.93047767,6.961166667,28.31676117,7.2914,28.52605049
,,11.69598333,28.60883301,7.22315,27.93278447,6.971133333,28.31906796,7.297266667,28.52374369
,,11.71938333,28.61113981,7.226783333,27.94657282,6.981383333,28.32829515,7.309183333,28.52835728
,,11.7393,28.6134466,7.23835,27.94887961,6.991416667,28.33060194,7.318283333,28.52835728
,,11.74151667,28.6134466,7.246483333,27.95805437,7.001033333,28.3420835,7.324233333,28.53297087
,,11.76428333,28.61800777,7.25055,27.96036117,7.010833333,28.34669709,7.335716667,28.52605049
,,11.78556667,28.62262136,7.2631,27.96722913,7.016716667,28.35356505,7.336983333,28.53753204
,,11.78793333,28.62262136,7.271516667,27.97414951,7.031666667,28.35356505,7.3503,28.53297087
,,11.81225,28.62262136,7.275716667,27.97876311,7.032733333,28.36279223,7.361933333,28.53297087
,,11.8353,28.62031456,7.288383333,27.98563107,7.057333333,28.36966019,7.370033333,28.52835728
,,11.83786667,28.61800777,7.297366667,27.99485825,7.069766667,28.37658058,7.37565,28.53522524
,,11.8625,28.61800777,7.30185,27.99716505,7.071016667,28.37888738,7.386183333,28.52143689
,,11.88553333,28.6134466,7.314566667,27.99716505,7.0895,28.38806214,7.394983333,28.5168233
,,11.88808333,28.60652621,7.323066667,28.0109534,7.105733333,28.39036893,7.40125,28.51456893
,,11.9122,28.60883301,7.3273,28.01556699,7.106883333,28.39036893,7.414333333,28.51226214
,,11.93388333,28.60421942,7.3406,28.01556699,7.123483333,28.39267573,7.41635,28.50534175
,,11.9371,28.59960583,7.349666667,28.02012816,7.140183333,28.39959612,7.429983333,28.50995534
,,11.9617,28.59960583,7.3542,28.03166214,7.141966667,28.40185049,7.442283333,28.50995534
,,11.98385,28.60191262,7.366416667,28.02704854,7.16495,28.40646408,7.451933333,28.51226214
,,11.98725,28.59735146,7.374616667,28.02704854,7.17785,28.41107767,7.458716667,28.5191301
,,12.01396667,28.59273786,7.382966667,28.03166214,7.179783333,28.40877087,7.471033333,28.52374369
,,12.03783333,28.58812427,7.391466667,28.04314369,7.197733333,28.41107767,7.480466667,28.53297087
,,12.05621667,28.59043107,7.399916667,28.0385301,7.21615,28.41338447,7.487083333,28.53753204
,,12.06908333,28.59043107,7.404133333,28.04775728,7.2182,28.41569126,7.499066667,28.54214563
,,12.0935,28.58812427,7.417133333,28.05923883,7.240633333,28.42255922,7.5009,28.53983883
,,12.09726667,28.59504466,7.426016667,28.06385243,7.260233333,28.43178641,7.5154,28.54214563
,,12.12468333,28.59735146,7.430466667,28.0661068,7.2624,28.43404078,7.527866667,28.54214563
,,12.1489,28.59504466,7.442133333,28.07302718,7.289633333,28.43178641,7.537383333,28.54675922
,,12.15263333,28.59273786,7.4505,28.07533398,7.304316667,28.43404078,7.544016667,28.55362718
,,12.17951667,28.59504466,7.454683333,28.07533398,7.306516667,28.42947961,7.555766667,28.55824078
,,12.20341667,28.59043107,7.4682,28.07994757,7.328916667,28.42947961,7.56495,28.56741553
,,12.2071,28.59273786,7.476733333,28.07764078,7.3487,28.43404078,7.571433333,28.57433592
,,12.23436667,28.59960583,7.481016667,28.08225437,7.3509,28.44096117,7.582666667,28.57894951
,,12.25845,28.60191262,7.493283333,28.08225437,7.37305,28.44557476,7.584383333,28.58125631
,,12.26216667,28.60191262,7.493283333,28.08681553,7.392033333,28.44788155,7.59795,28.58812427
,,12.28933333,28.60421942,7.50635,28.09142913,7.394133333,28.44788155,7.60925,28.59043107
,,12.31243333,28.60652621,7.518783333,28.10060388,7.419733333,28.44096117,7.618183333,28.59273786
,,12.31598333,28.60421942,7.527066667,28.10752427,7.432866667,28.42947961,7.627183333,28.59273786
,,12.34295,28.60421942,7.5316,28.11444466,7.43485,28.42255922,7.6364,28.59504466
,,12.36731667,28.60652621,7.544166667,28.11900583,7.455366667,28.41569126,7.642883333,28.59960583
,,12.37106667,28.61113981,7.552583333,28.12361942,7.472616667,28.41107767,7.653983333,28.59960583
,,12.40013333,28.60883301,7.5572,28.12823301,7.474533333,28.41107767,7.655683333,28.60652621
,,12.42438333,28.60883301,7.56875,28.12592621,7.49265,28.41569126,7.668683333,28.61800777
,,12.42811667,28.61113981,7.577,28.1328466,7.508,28.41338447,7.679933333,28.62031456
,,12.45536667,28.61113981,7.58155,28.13740777,7.509716667,28.41794563,7.681666667,28.62031456
,,12.47923333,28.60421942,7.5939,28.14432816,7.531316667,28.41794563,7.695633333,28.62262136
,,12.48291667,28.60883301,7.602183333,28.14432816,7.543033333,28.41569126,7.707083333,28.6157534
,,12.51001667,28.61113981,7.606733333,28.15350291,7.544783333,28.41569126,7.709366667,28.61800777
,,12.53326667,28.6134466,7.618483333,28.15350291,7.562883333,28.40877087,7.723266667,28.61800777
,,12.53683333,28.61800777,7.618883333,28.1604233,7.578916667,28.40415728,7.73455,28.62262136
,,12.5639,28.62262136,7.630683333,28.16503689,7.5807,28.39959612,7.743783333,28.62723495
,,12.58768333,28.62262136,7.64305,28.16959806,7.597983333,28.39498252,7.750766667,28.63184854
,,12.59243333,28.62954175,7.651533333,28.17421165,7.613133333,28.39036893,7.762466667,28.62954175
,,12.61828333,28.62954175,7.656183333,28.17651845,7.615466667,28.39036893,7.7648,28.62723495
,,12.64058333,28.63184854,7.667316667,28.17651845,7.637033333,28.38575534,7.7795,28.62492816
,,12.64503333,28.6387165,7.6756,28.17421165,7.6493,28.38344854,7.79155,28.62262136
,,12.67245,28.6387165,7.680183333,28.18113204,7.65175,28.38575534,7.793966667,28.62031456
,,12.69576667,28.6410233,7.6913,28.18113204,7.669166667,28.38119417,7.808,28.61800777
,,12.70043333,28.64563689,7.699083333,28.188,7.681233333,28.38344854,7.819183333,28.61113981
,,12.7265,28.64563689,7.70335,28.1903068,7.683083333,28.38575534,7.821433333,28.60883301
,,12.74786667,28.64563689,7.7156,28.19722718,7.696816667,28.38806214,7.835183333,28.60421942
,,12.75215,28.65019806,7.723933333,28.19722718,7.708616667,28.38575534,7.846016667,28.60421942
,,12.77793333,28.6433301,7.728516667,28.20409515,7.710433333,28.39267573,7.848183333,28.59960583
,,12.8012,28.6387165,7.740133333,28.21101553,7.725,28.39728932,7.865216667,28.60883301
,,12.80586667,28.63640971,7.7487,28.2178835,7.733166667,28.39959612,7.872433333,28.60883301
,,12.83361667,28.63410291,7.753433333,28.22019029,7.7348,28.39959612,7.873883333,28.6157534
,,12.85691667,28.6387165,7.76615,28.22480388,7.749833333,28.40646408,7.88715,28.6134466
,,12.86158333,28.6387165,7.7743,28.22249709,7.756616667,28.40877087,7.9017,28.6157534
,,12.88891667,28.64794369,7.778766667,28.22480388,7.763766667,28.41107767,7.9046,28.61113981
,,12.91203333,28.65019806,7.79035,28.22249709,7.768833333,28.41794563,7.9197,28.60883301
,,12.91666667,28.65711845,7.79885,28.2178835,7.778433333,28.42025243,7.921866667,28.59960583
,,12.9437,28.65250485,7.803983333,28.2178835,7.7799,28.42255922,7.934066667,28.60421942
,,12.96546667,28.65711845,7.815616667,28.21562913,7.793333333,28.42025243,7.940433333,28.59960583
,,12.96981667,28.65942524,7.823566667,28.20640194,7.8003,28.42025243,7.9417,28.60191262
,,12.9957,28.66403883,7.828316667,28.20409515,7.8017,28.41569126,7.953233333,28.60191262
,,13.01788333,28.65942524,7.840883333,28.20409515,7.812283333,28.42025243,7.9627,28.60883301
,,13.02231667,28.6662932,7.850016667,28.20178835,7.819883333,28.42025243,7.964583333,28.60421942
,,13.04875,28.6686,7.8555,28.20178835,7.82105,28.42717282,7.97595,28.60883301
,,13.07128333,28.66403883,7.86835,28.20640194,7.829966667,28.42947961,7.985266667,28.6157534
,,13.0758,28.6686,7.869266667,28.20640194,7.838316667,28.43178641,7.9875,28.61800777
,,13.10173333,28.68013398,7.8841,28.21332233,7.8396,28.42717282,8.002466667,28.61800777
,,13.12383333,28.68013398,7.897833333,28.21562913,7.850666667,28.42717282,8.008216667,28.61800777
,,13.12825,28.68013398,7.907433333,28.22019029,7.856333333,28.42255922,8.00965,28.62031456
,,13.15328333,28.68469515,7.917083333,28.22019029,7.857483333,28.42025243,8.021616667,28.6134466
,,13.1737,28.68469515,7.926833333,28.22480388,7.865716667,28.42025243,8.034066667,28.6134466
,,13.17861667,28.68013398,7.9375,28.22480388,7.871833333,28.42486602,8.037183333,28.61113981
,,13.20398333,28.68013398,7.943966667,28.22711068,7.873,28.42025243,8.04825,28.61800777
,,13.22425,28.68469515,7.957816667,28.23172427,7.882283333,28.42486602,8.05745,28.6157534
,,13.2293,28.68700194,7.967983333,28.23628544,7.891,28.42717282,8.059766667,28.62031456
,,13.25576667,28.68700194,7.9741,28.23859223,7.89275,28.42717282,8.069366667,28.62031456
,,13.27688333,28.68930874,7.9893,28.24089903,7.9038,28.43404078,8.074,28.62031456
,,13.28216667,28.69392233,8.00035,28.24320583,7.910016667,28.43865437,8.075166667,28.62031456
,,13.30758333,28.69392233,8.007,28.24320583,7.911566667,28.43865437,8.086133333,28.62262136
,,13.32785,28.69392233,8.0219,28.24781942,7.9209,28.43865437,8.0985,28.62723495
,,13.33291667,28.69853592,8.0326,28.25238058,7.927766667,28.44557476,8.1016,28.62954175
,,13.35686667,28.69622913,8.039016667,28.25238058,7.929133333,28.43178641,8.113483333,28.6433301
,,13.3763,28.68930874,8.0539,28.25699417,7.938183333,28.43404078,8.12265,28.6433301
,,13.38115,28.68700194,8.063883333,28.26160777,7.946216667,28.43634757,8.12495,28.64794369
,,13.40531667,28.68469515,8.069833333,28.26391456,7.947816667,28.43404078,8.137,28.64794369
,,13.42598333,28.68013398,8.08445,28.26622136,7.9588,28.43404078,8.147066667,28.65481165
,,13.43115,28.67782718,8.0957,28.27539612,7.96515,28.44096117,8.149583333,28.65019806
,,13.45791667,28.68013398,8.1025,28.28000971,7.96675,28.44557476,8.161516667,28.65481165
,,13.47996667,28.67782718,8.116733333,28.28457087,7.975166667,28.44557476,8.1711,28.65942524
,,13.48546667,28.67552039,8.126883333,28.2823165,7.983816667,28.45244272,8.1735,28.66173204
,,13.51246667,28.6686,8.133466667,28.28457087,7.985533333,28.45013592,8.1848,28.6662932
,,13.53371667,28.67321359,8.147966667,28.2823165,7.996516667,28.45244272,8.1931,28.6662932
,,13.53903333,28.6686,8.158416667,28.2823165,8.005583333,28.45244272,8.195183333,28.6686
,,13.56423333,28.6709068,8.168733333,28.2823165,8.007383333,28.45474951,8.20645,28.6686
,,13.5846,28.6709068,8.178883333,28.29149126,8.0206,28.45705631,8.215733333,28.6709068
,,13.5897,28.67552039,8.188733333,28.28918447,8.028133333,28.4616699,8.218066667,28.6686
,,13.6143,28.67321359,8.195116667,28.29379806,8.030016667,28.47084466,8.2297,28.67321359
,,13.63466667,28.68013398,8.2096,28.29149126,8.041583333,28.47315146,8.239466667,28.67321359
,,13.63976667,28.68013398,8.21945,28.29379806,8.05125,28.47315146,8.2419,28.67321359
,,13.66508333,28.68244078,8.225766667,28.2823165,8.053183333,28.47545825,8.253633333,28.67321359
,,13.68443333,28.68244078,8.23915,28.28000971,8.06565,28.48007184,8.262966667,28.67552039
,,13.68926667,28.68244078,8.249483333,28.27078252,8.075966667,28.48007184,8.265683333,28.67552039
,,13.71108333,28.68013398,8.259666667,28.26622136,8.078016667,28.48463301,8.277233333,28.67782718
,,13.7314,28.68013398,8.26945,28.25930097,8.092983333,28.4915534,8.284933333,28.68930874
,,13.73648333,28.67782718,8.279233333,28.25930097,8.101333333,28.4915534,8.287266667,28.69622913
,,13.76133333,28.68013398,8.285583333,28.26160777,8.103416667,28.4915534,8.2982,28.69853592
,,13.78188333,28.68244078,8.298416667,28.26391456,8.116233333,28.49386019,8.307266667,28.70540388
,,13.78815,28.6709068,8.307166667,28.26847573,8.126733333,28.49847379,8.310033333,28.71463107
,,13.8124,28.65481165,8.312766667,28.26622136,8.12935,28.50072816,8.320033333,28.70771068
,,13.82993333,28.6410233,8.324483333,28.26847573,8.142566667,28.50534175,8.328216667,28.70540388
,,13.83526667,28.62492816,8.325783333,28.26160777,8.153,28.50995534,8.3307,28.70540388
,,13.85771667,28.60883301,8.3417,28.25930097,8.155616667,28.51456893,8.341283333,28.69853592
,,13.8732,28.60652621,8.350383333,28.25007379,8.171483333,28.51226214,8.3502,28.69622913
,,13.87791667,28.60191262,8.3585,28.23859223,8.179683333,28.51226214,8.352916667,28.69622913
,,13.89828333,28.59960583,8.36625,28.22941748,8.182133333,28.51226214,8.364633333,28.70079029
,,13.9135,28.59735146,8.373516667,28.22480388,8.204216667,28.51226214,8.372216667,28.70540388
,,13.91811667,28.59043107,8.3827,28.22019029,8.212216667,28.50764854,8.374533333,28.71232427
,,13.93628333,28.58581748,8.388883333,28.2178835,8.214216667,28.50072816,8.384416667,28.71232427
,,13.94998333,28.58812427,8.395083333,28.22480388,8.230766667,28.49847379,8.3935,28.71919223
,,13.95415,28.59273786,8.401133333,28.22711068,8.244416667,28.48693981,8.39625,28.72149903
,,13.9714,28.59043107,8.405233333,28.22941748,8.247833333,28.48237864,8.4094,28.72380583
,,13.98493333,28.59273786,8.416816667,28.22711068,8.266333333,28.47776505,8.418333333,28.72380583
,,13.9971,28.59273786,8.423366667,28.22711068,8.281033333,28.48007184,8.42105,28.72380583
,,14.00955,28.59735146,8.427383333,28.22711068,8.2847,28.48007184,8.432916667,28.72149903
,,14.0224,28.59273786,8.435033333,28.22249709,8.30915,28.48693981,8.442266667,28.72380583
,,14.0269,28.59273786,8.436166667,28.21562913,8.318816667,28.48463301,8.445116667,28.72149903
,,14.04561667,28.59273786,8.444966667,28.21562913,8.32125,28.4915534,8.455833333,28.72611262
,,14.06055,28.59273786,8.452416667,28.21562913,8.345633333,28.49386019,8.464183333,28.72841942
,,14.0651,28.59043107,8.45795,28.21101553,8.36015,28.4915534,8.466733333,28.73298058
,,14.08301667,28.59273786,8.4618,28.21562913,8.363783333,28.49616699,8.4783,28.72611262
,,14.09706667,28.59504466,8.46935,28.2178835,8.383833333,28.50534175,8.4876,28.72380583
,,14.10135,28.60191262,8.47515,28.22019029,8.396233333,28.50995534,8.490433333,28.71919223
,,14.11871667,28.60421942,8.479216667,28.22019029,8.39995,28.50995534,8.501416667,28.71919223
,,14.13175,28.60652621,8.4858,28.22480388,8.417583333,28.51456893,8.510216667,28.71919223
,,14.1357,28.61113981,8.486816667,28.22249709,8.435033333,28.52143689,8.5129,28.72611262
,,14.15191667,28.61113981,8.494266667,28.22711068,8.4394,28.52143689,8.523716667,28.73298058
,,14.16463333,28.61113981,8.500833333,28.22480388,8.460916667,28.52143689,8.5318,28.73298058
,,14.1685,28.6134466,8.5058,28.22711068,8.476766667,28.52605049,8.53475,28.72841942
,,14.18566667,28.6134466,8.50925,28.22711068,8.480733333,28.53297087,8.545083333,28.72380583
,,14.19831667,28.6134466,8.5153,28.22941748,8.500783333,28.52835728,8.553133333,28.71463107
,,14.20216667,28.62031456,8.516233333,28.22941748,8.512233333,28.52605049,8.55605,28.71001748
,,14.21845,28.62031456,8.523816667,28.23397864,8.51625,28.52605049,8.567466667,28.70771068
,,14.23051667,28.62031456,8.523816667,28.23397864,8.53335,28.52605049,8.576016667,28.70540388
,,14.2349,28.62031456,8.531666667,28.23172427,8.54705,28.52605049,8.579133333,28.69622913
,,14.25151667,28.62031456,8.539916667,28.22711068,8.551216667,28.52835728,8.591566667,28.68930874
,,14.26466667,28.61113981,8.539916667,28.22480388,8.569,28.53066408,8.601683333,28.67782718
,,14.26945,28.60191262,8.548216667,28.2178835,8.585166667,28.53522524,8.605366667,28.6686
,,14.2849,28.58351068,8.557,28.21332233,8.590083333,28.53753204,8.61875,28.66173204
,,14.29138333,28.56285437,8.5651,28.21562913,8.612166667,28.53522524,8.629266667,28.66403883
,,14.29373333,28.54445243,8.571383333,28.21562913,8.624766667,28.53522524,8.633083333,28.65942524
,,14.30023333,28.53297087,8.5758,28.21332233,8.629183333,28.53983883,8.6476,28.66403883
,,14.3049,28.52143689,8.5758,28.21332233,8.64545,28.53297087,8.657616667,28.66403883
,,14.3066,28.52374369,8.585466667,28.21562913,8.661483333,28.53753204,8.661266667,28.6686
,,14.31396667,28.53066408,8.596333333,28.21332233,8.666366667,28.54214563,8.675183333,28.6662932
,,14.32033333,28.53297087,8.596333333,28.21332233,8.684133333,28.54906602,8.68575,28.67321359
,,14.32265,28.53297087,8.606683333,28.2178835,8.696216667,28.54214563,8.6896,28.6686
,,14.33151667,28.53983883,8.617983333,28.22249709,8.6999,28.55362718,8.70265,28.6686
,,14.33843333,28.54214563,8.628266667,28.22480388,8.716066667,28.55362718,8.7133,28.6686
,,14.34093333,28.53522524,8.635666667,28.2178835,8.728666667,28.55824078,8.717166667,28.6686
,,14.34866667,28.53297087,8.641116667,28.21332233,8.732483333,28.55824078,8.73225,28.6686
,,14.35471667,28.53066408,8.641116667,28.20870874,8.748583333,28.56285437,8.743966667,28.6709068
,,14.3569,28.52143689,8.65215,28.20178835,8.762316667,28.55824078,8.748216667,28.67321359
,,14.36405,28.51456893,8.663883333,28.19722718,8.7665,28.55362718,8.763366667,28.6686
,,14.36955,28.5191301,8.663883333,28.20178835,8.7853,28.54675922,8.7752,28.6686
,,14.37155,28.51456893,8.675116667,28.20640194,8.799016667,28.54445243,8.7795,28.66403883
,,14.37745,28.51456893,8.686883333,28.20640194,8.8032,28.54675922,8.797366667,28.66403883
,,14.38301667,28.51226214,8.697216667,28.20870874,8.820816667,28.54675922,8.810566667,28.65942524
,,14.38505,28.50995534,8.705316667,28.21101553,8.834166667,28.55132039,8.81535,28.66173204
,,14.3934,28.50303495,8.71135,28.21332233,8.838233333,28.55362718,8.830666667,28.66173204
,,14.40015,28.49847379,8.71135,28.21332233,8.854933333,28.55593398,8.841533333,28.66403883
,,14.4026,28.49847379,8.723616667,28.21332233,8.868083333,28.55593398,8.845983333,28.66403883
,,14.41153333,28.50072816,8.736166667,28.21332233,8.872083333,28.56054757,8.8607,28.6709068
,,14.4192,28.50072816,8.736166667,28.21332233,8.88905,28.56285437,8.871916667,28.67552039
,,14.42198333,28.50534175,8.748716667,28.21332233,8.9027,28.56741553,8.876716667,28.67552039
,,14.43268333,28.50764854,8.761333333,28.21332233,8.90685,28.56972233,8.892883333,28.68244078
,,14.44035,28.50764854,8.771433333,28.21101553,8.923633333,28.57664272,8.9042,28.68469515
,,14.4435,28.50995534,8.78,28.20640194,8.9359,28.57894951,8.90905,28.69392233
,,14.45461667,28.51226214,8.786566667,28.20178835,8.94035,28.58125631,8.924433333,28.69161553
,,14.46291667,28.51226214,8.786566667,28.19948155,8.956266667,28.58581748,8.935583333,28.69392233
,,14.46646667,28.51456893,8.799883333,28.19492039,8.968266667,28.58351068,8.940366667,28.69161553
,,14.47971667,28.50995534,8.8137,28.19492039,8.972633333,28.58351068,8.956266667,28.69392233
,,14.48761667,28.51226214,8.8137,28.19261359,8.988333333,28.58351068,8.968083333,28.68469515
,,14.491,28.50995534,8.825766667,28.18338641,9.00005,28.58351068,8.97315,28.68469515
,,14.50325,28.50995534,8.84065,28.17651845,9.004316667,28.58125631,8.988916667,28.68930874
,,14.51286667,28.51226214,8.85295,28.16729126,9.020333333,28.58812427,9.0002,28.68930874
,,14.51698333,28.51456893,8.8554,28.1627301,9.0326,28.58581748,9.005033333,28.68700194
,,14.53106667,28.50995534,8.8701,28.1604233,9.037066667,28.58812427,9.022016667,28.68930874
,,14.54115,28.50764854,8.8701,28.16503689,9.0531,28.59043107,9.033283333,28.69392233
,,14.54546667,28.50303495,8.88675,28.16503689,9.064866667,28.59043107,9.038116667,28.69392233
,,14.55836667,28.49847379,8.901416667,28.17190485,9.069133333,28.59043107,9.054733333,28.69622913
,,14.567,28.4915534,8.901416667,28.17651845,9.082783333,28.59504466,9.0663,28.70079029
,,14.5707,28.48007184,8.915633333,28.17882524,9.094483333,28.59735146,9.07125,28.70771068
,,14.57988333,28.47545825,8.930083333,28.18338641,9.098733333,28.59960583,9.088166667,28.71232427
,,14.58723333,28.46853786,8.94155,28.1856932,9.11345,28.60191262,9.100433333,28.71232427
,,14.59038333,28.45936311,8.950516667,28.188,9.12695,28.60191262,9.105683333,28.71463107
,,14.59946667,28.45705631,8.957633333,28.1903068,9.13185,28.60191262,9.122616667,28.71688544
,,14.60665,28.45705631,8.957633333,28.19492039,9.147683333,28.60421942,9.134166667,28.71232427
,,14.60973333,28.45013592,8.971633333,28.19492039,9.159683333,28.60652621,9.1391,28.71001748
,,14.61996667,28.44788155,8.98565,28.19948155,9.16405,28.60883301,9.155,28.71232427
,,14.62746667,28.44096117,8.98565,28.20178835,9.1797,28.6134466,9.1669,28.71001748
,,14.63068333,28.43178641,8.998766667,28.20409515,9.191566667,28.60883301,9.172,28.71232427
,,14.63976667,28.42717282,9.0124,28.20870874,9.195866667,28.60421942,9.187933333,28.71232427
,,14.64276667,28.41569126,9.023183333,28.21101553,9.211483333,28.60191262,9.199183333,28.71001748
,,14.64405,28.39036893,9.032033333,28.21562913,9.223116667,28.59735146,9.204016667,28.70771068
,,14.65238333,28.36509903,9.03905,28.2178835,9.22735,28.59504466,9.21915,28.70540388
,,,,9.03905,28.22249709,9.242333333,28.59960583,9.229716667,28.69853592
,,,,9.0522,28.22480388,9.254233333,28.59960583,9.235,28.69622913
,,,,9.065133333,28.22941748,9.258566667,28.59735146,9.251383333,28.69392233
,,,,9.065133333,28.23172427,9.275266667,28.59960583,9.2609,28.69622913
,,,,9.07775,28.23397864,9.2863,28.59273786,9.26565,28.69622913
,,,,9.090366667,28.23628544,9.290316667,28.58812427,9.281916667,28.69853592
,,,,9.1007,28.23859223,9.305766667,28.57664272,9.2926,28.70079029
,,,,9.109166667,28.24089903,9.316933333,28.57202913,9.297933333,28.70079029
,,,,9.115883333,28.24320583,9.321716667,28.56516117,9.312883333,28.70079029
,,,,9.115883333,28.24781942,9.337766667,28.56285437,9.322266667,28.69622913
,,,,9.127983333,28.24551262,9.349733333,28.56054757,9.326966667,28.69622913
,,,,9.139983333,28.24551262,9.354866667,28.56516117,9.341316667,28.69161553
,,,,9.139983333,28.24320583,9.371516667,28.56285437,9.350966667,28.68930874
,,,,9.151466667,28.24089903,9.38215,28.56054757,9.3558,28.68244078
,,,,9.162883333,28.24320583,9.386716667,28.56054757,9.36845,28.68244078
,,,,9.1718,28.24320583,9.4013,28.55824078,9.377916667,28.67552039
,,,,9.174016667,28.24320583,9.411333333,28.55824078,9.382666667,28.67321359
,,,,9.187466667,28.24781942,9.415633333,28.55824078,9.39655,28.67782718
,,,,9.187466667,28.25007379,9.429816667,28.56285437,9.406016667,28.67321359
,,,,9.199433333,28.25238058,9.439833333,28.56285437,9.41075,28.67782718
,,,,9.210833333,28.25007379,9.444116667,28.56285437,9.425133333,28.67782718
,,,,9.210833333,28.25007379,9.4592,28.55593398,9.435,28.67782718
,,,,9.221783333,28.24781942,9.470266667,28.55593398,9.43995,28.6709068
,,,,9.232566667,28.24551262,9.475016667,28.55362718,9.453833333,28.67321359
,,,,9.232566667,28.24551262,9.490666667,28.55132039,9.4638,28.6709068
,,,,9.243933333,28.24781942,9.500566667,28.55362718,9.468783333,28.67552039
,,,,9.255233333,28.25238058,9.5048,28.55824078,9.48355,28.67782718
,,,,9.255233333,28.25468738,9.521116667,28.56285437,9.493383333,28.68244078
,,,,9.26685,28.25699417,9.532833333,28.55824078,9.4983,28.68469515
,,,,9.278466667,28.25699417,9.53785,28.56054757,9.512183333,28.68469515
,,,,9.278466667,28.26391456,9.5524,28.55593398,9.521283333,28.68013398
,,,,9.28985,28.26391456,9.56195,28.55824078,9.525833333,28.68244078
,,,,9.302233333,28.26847573,9.56605,28.55362718,9.538916667,28.68013398
,,,,9.302233333,28.27308932,9.580466667,28.55593398,9.548083333,28.68244078
,,,,9.313883333,28.27539612,9.590033333,28.55824078,9.553116667,28.68930874
,,,,9.325683333,28.27308932,9.594133333,28.56054757,9.566616667,28.69392233
,,,,9.325683333,28.27770291,9.607916667,28.56285437,9.576,28.69853592
,,,,9.33775,28.27770291,9.618033333,28.56741553,9.581166667,28.70540388
,,,,9.350166667,28.27539612,9.622383333,28.56972233,9.59425,28.71232427
,,,,9.350166667,28.27308932,9.63645,28.56972233,9.603916667,28.71463107
,,,,9.362933333,28.27308932,9.646016667,28.57202913,9.609233333,28.72149903
,,,,9.376466667,28.27308932,9.650583333,28.56972233,9.6241,28.72380583
,,,,9.376466667,28.27078252,9.665033333,28.56972233,9.633766667,28.72380583
,,,,9.391816667,28.27308932,9.675516667,28.57433592,9.639083333,28.71919223
,,,,9.40585,28.27539612,9.680766667,28.57202913,9.652283333,28.71688544
,,,,9.40585,28.2823165,9.695883333,28.57664272,9.661166667,28.71919223
,,,,9.419933333,28.28000971,9.7066,28.57664272,9.66605,28.71463107
,,,,9.434466667,28.28687767,9.71195,28.57664272,9.680266667,28.71688544
,,,,9.434466667,28.28918447,9.728033333,28.56972233,9.69045,28.71919223
,,,,9.448466667,28.29379806,9.73895,28.57202913,9.696066667,28.72380583
,,,,9.462316667,28.29610485,9.7444,28.56285437,9.709716667,28.71232427
,,,,9.47295,28.30297282,9.761116667,28.56285437,9.718233333,28.71919223
,,,,9.476183333,28.30297282,9.77275,28.55824078,9.722866667,28.71463107
,,,,9.49065,28.3098932,9.778566667,28.56285437,9.735866667,28.71688544
,,,,9.49065,28.3145068,9.795716667,28.55824078,9.744516667,28.71001748
,,,,9.505533333,28.31676117,9.807566667,28.56285437,9.74925,28.71688544
,,,,9.51905,28.31676117,9.813483333,28.56516117,9.761233333,28.71001748
,,,,9.51905,28.32368155,9.831866667,28.56516117,9.7696,28.71232427
,,,,9.53235,28.32598835,9.8443,28.56054757,9.774216667,28.70771068
,,,,9.546566667,28.32598835,9.850516667,28.56285437,9.785633333,28.70540388
,,,,9.546566667,28.32829515,9.8693,28.56516117,9.794516667,28.70309709
,,,,9.5607,28.33060194,9.881866667,28.56285437,9.799433333,28.70771068
,,,,9.5752,28.32598835,9.88815,28.56285437,9.812483333,28.70540388
,,,,9.5752,28.32598835,9.90715,28.56516117,9.821733333,28.70771068
,,,,9.58955,28.32598835,9.919233333,28.56741553,9.826833333,28.71001748
,,,,9.603166667,28.32368155,9.925283333,28.56516117,9.838533333,28.71001748
,,,,9.603166667,28.32829515,9.943616667,28.56972233,9.847016667,28.70540388
,,,,9.61625,28.33060194,9.955916667,28.57433592,9.8517,28.71232427
,,,,9.6292,28.32137476,9.962066667,28.57202913,9.86345,28.71001748
,,,,9.6292,28.3122,9.980533333,28.56285437,9.872316667,28.71232427
,,,,9.642,28.30527961,9.992833333,28.55824078,9.877683333,28.71688544
,,,,9.655766667,28.28918447,9.998983333,28.54445243,9.889866667,28.72380583
,,,,9.655766667,28.27539612,10.01686667,28.53066408,9.898666667,28.72149903
,,,,9.670433333,28.27539612,10.02936667,28.52374369,9.903966667,28.73298058
,,,,9.68505,28.27308932,10.03561667,28.52374369,9.916033333,28.73528738
,,,,9.68505,28.26622136,10.05358333,28.5191301,9.925,28.73990097
,,,,9.699466667,28.26622136,10.06598333,28.5168233,9.930383333,28.73759417
,,,,9.71395,28.27078252,10.07281667,28.5168233,9.9418,28.73990097
,,,,9.72415,28.26847573,10.09003333,28.50764854,9.95025,28.73528738
,,,,9.72785,28.27308932,10.10235,26.93703495,9.95535,28.73990097
,,,,9.741866667,28.27308932,10.10915,25.0307301,9.96745,28.74220777
,,,,9.741866667,28.27770291,10.1292,23.1312932,9.977483333,28.73990097
